day,price_close,price_high,price_low,price_open
2014-03-28,502.01,532.0,468.3,475.0
2014-03-27,475.0,581.59,466.1,581.48
2014-03-26,581.49,592.0,565.0,583.77
2014-03-25,583.77,587.48,568.86,585.9
2014-03-24,585.99,592.6,547.0,558.22
2014-03-23,561.0,569.48,556.74,564.31
2014-03-22,565.31,571.99,541.0,569.99
2014-03-21,570.0,607.88,556.0,585.6
2014-03-20,587.98,611.3,578.66,610.01
2014-03-19,611.2,623.95,605.11,613.84
2014-03-18,612.26,624.17,591.13,622.97
2014-03-17,621.11,634.99,619.46,634.99
2014-03-16,634.99,639.39,629.02,637.58
2014-03-15,637.12,639.88,625.32,631.0
2014-03-14,630.42,645.0,625.29,641.02
2014-03-13,641.01,650.0,632.0,634.95
2014-03-12,634.95,656.95,628.8,631.72
2014-03-11,632.1,644.44,614.17,628.02
2014-03-10,629.39,646.59,609.0,638.4
2014-03-09,639.25,653.0,613.03,620.02
2014-03-08,620.0,639.79,604.5,632.79
2014-03-07,632.79,670.0,613.45,669.57
2014-03-06,669.57,675.71,650.0,669.0
2014-03-05,669.99,679.97,651.9,673.27
2014-03-04,673.0,702.24,633.64,677.69
2014-03-03,677.69,710.0,562.02,565.38
2014-03-02,566.24,570.99,553.0,567.46
2014-03-01,567.47,576.0,535.0,551.8
2014-02-28,551.89,591.39,541.0,584.7
2014-02-27,583.0,599.99,571.22,585.24
2014-02-26,585.24,610.0,530.0,534.34
2014-02-25,535.0,545.8,400.0,535.49
2014-02-24,535.49,629.0,514.02,609.26
2014-02-23,610.09,646.0,599.78,610.77
2014-02-22,610.88,619.88,562.15,583.0
2014-02-21,581.35,589.0,530.01,561.86
2014-02-20,561.86,631.0,560.9,623.0
2014-02-19,623.01,636.0,617.0,627.7
2014-02-18,627.7,650.0,609.99,633.66
2014-02-17,633.19,664.99,610.0,621.0
2014-02-16,621.0,670.0,590.01,655.83
2014-02-15,655.83,673.17,628.88,670.34
2014-02-14,669.0,712.9,538.01,609.4
2014-02-13,604.11,660.0,601.54,650.04
2014-02-12,651.99,685.19,631.58,677.0
2014-02-11,675.1,720.0,631.0,688.34
2014-02-10,687.81,713.0,530.0,688.0
2014-02-09,687.37,755.42,666.21,680.49
2014-02-08,680.49,723.0,662.01,705.01
2014-02-07,705.01,766.45,619.0,764.0
2014-02-06,763.99,803.0,752.0,780.01
2014-02-05,782.33,810.0,775.0,803.0
2014-02-04,802.87,812.98,796.83,806.99
2014-02-03,808.5,815.0,800.5,814.94
2014-02-02,814.99,825.21,810.23,813.23
2014-02-01,813.23,827.38,802.59,803.0
2014-01-31,803.0,809.98,791.0,799.99
2014-01-30,799.99,812.44,770.7,794.26
2014-01-29,794.21,804.95,781.99,785.51
2014-01-28,788.0,812.93,740.01,750.95
2014-01-27,751.95,823.0,725.0,814.67
2014-01-26,814.75,834.0,795.01,806.81
2014-01-25,806.8,817.0,773.4,780.0
2014-01-24,780.0,811.74,767.02,810.95
2014-01-23,811.22,823.28,801.1,819.2
2014-01-22,819.2,824.99,801.0,824.88
2014-01-21,824.89,834.5,814.0,827.21
2014-01-20,826.02,845.0,815.0,841.5
2014-01-19,842.07,842.07,791.01,811.22
2014-01-18,810.0,817.12,796.0,797.2
2014-01-17,797.2,821.0,765.0,814.4
2014-01-16,814.4,849.0,810.01,841.14
2014-01-15,841.14,850.26,805.18,815.99
2014-01-14,815.99,837.0,800.0,823.99
2014-01-13,823.0,844.05,783.11,844.04
2014-01-12,844.05,905.0,826.46,895.0
2014-01-11,896.39,909.96,849.51,851.63
2014-01-10,852.61,861.4,799.41,825.5
2014-01-09,824.76,848.0,779.78,823.94
2014-01-08,823.45,849.79,765.0,785.0
2014-01-07,785.0,943.0,785.0,915.8
2014-01-06,919.24,995.0,876.0,905.0
2014-01-05,905.0,948.0,826.07,828.79
2014-01-04,828.79,830.0,790.2,808.24
2014-01-03,809.4,818.99,767.62,784.19
2014-01-02,784.19,798.7,742.5,750.76
2014-01-01,754.9,757.99,729.01,732.0
2013-12-31,732.0,739.0,709.0,736.51
2013-12-30,736.51,740.0,722.81,728.01
2013-12-29,728.0,732.0,703.45,715.0
2013-12-28,715.0,736.01,682.22,723.98
2013-12-27,721.08,762.1,702.26,747.83
2013-12-26,747.0,764.32,677.57,679.01
2013-12-25,679.01,681.24,636.99,653.57
2013-12-24,653.25,668.8,628.11,654.76
2013-12-23,654.76,665.0,607.77,612.66
2013-12-22,612.66,690.0,575.61,595.04
2013-12-21,595.03,648.88,550.0,610.0
2013-12-20,610.0,719.97,570.0,685.1
2013-12-19,685.0,700.0,492.91,520.0
2013-12-18,519.86,680.7,382.21,675.0
2013-12-17,673.62,750.0,612.51,690.5
2013-12-16,691.0,864.0,651.34,861.98
2013-12-15,862.0,869.98,803.51,850.78
2013-12-14,850.78,895.0,841.01,888.47
2013-12-13,885.98,920.42,850.0,871.22
2013-12-12,871.22,898.9,832.01,879.04
2013-12-11,879.04,988.0,804.0,979.07
2013-12-10,979.23,989.6,895.01,899.91
2013-12-09,899.9,899.99,766.66,787.0
2013-12-08,787.0,797.0,651.0,693.3
2013-12-07,693.3,844.0,542.38,809.72
2013-12-06,814.91,1033.13,796.73,1020.51
2013-12-05,1023.87,1138.58,848.42,1135.0
2013-12-04,1132.01,1153.27,1052.1,1055.0
2013-12-03,1055.0,1088.0,1000.0,1037.11
2013-12-02,1047.0,1057.0,925.16,955.0
2013-12-01,955.0,1123.11,795.6,1119.52
2013-11-30,1119.52,1163.0,1080.0,1131.99
2013-11-29,1131.99,1141.0,988.22,1012.0
2013-11-28,1012.98,1050.18,931.0,963.98
2013-11-27,963.98,969.0,879.99,915.01
2013-11-26,916.3,919.0,801.0,811.95
2013-11-25,817.88,838.2,770.1,800.01
2013-11-24,800.05,842.78,747.0,829.15
2013-11-23,829.15,874.81,785.0,794.0
2013-11-22,795.0,799.8,683.2,720.0
2013-11-21,720.0,730.0,580.37,600.0
2013-11-20,599.99,619.0,440.0,536.01
2013-11-19,536.01,755.0,378.0,669.0
2013-11-18,669.01,669.55,471.23,478.1
2013-11-17,477.38,480.0,434.53,434.53
2013-11-16,435.12,447.47,406.92,412.07
2013-11-15,412.0,431.36,390.0,416.88
2013-11-14,416.95,421.97,381.0,393.5
2013-11-13,393.5,399.89,354.94,354.94
2013-11-12,354.95,357.0,340.01,343.63
2013-11-11,343.91,349.9,310.1,323.0
2013-11-10,323.0,341.24,265.01,341.24
2013-11-09,341.24,363.65,298.95,333.9
2013-11-08,334.0,334.45,288.81,291.0
2013-11-07,291.0,297.8,263.24,263.24
2013-11-06,263.24,265.0,241.11,242.9
2013-11-05,242.9,250.79,226.0,227.29
2013-11-04,226.83,230.4,207.22,210.0
2013-11-03,210.0,210.0,203.51,204.86
2013-11-02,204.86,205.15,201.2,202.14
2013-11-01,202.15,203.54,200.23,203.54
2013-10-31,203.54,203.75,195.1,197.58
2013-10-30,197.56,206.0,195.0,204.0
2013-10-29,204.69,205.0,195.32,196.62
2013-10-28,196.62,197.5,190.8,194.99
2013-10-27,194.0,195.0,179.5,180.39
2013-10-26,179.56,190.0,177.0,187.5
2013-10-25,186.6,194.0,167.67,194.0
2013-10-24,193.87,206.6,156.2,203.94
2013-10-23,203.96,203.96,185.0,189.74
2013-10-22,189.75,196.27,179.0,180.15
2013-10-21,180.13,181.93,166.05,166.6
2013-10-20,166.59,166.6,162.54,166.0
2013-10-19,166.0,172.0,152.44,152.89
2013-10-18,152.89,154.69,143.23,143.94
2013-10-17,143.94,145.0,135.0,137.54
2013-10-16,137.56,147.0,137.38,142.75
2013-10-15,142.76,147.39,134.09,135.43
2013-10-14,135.42,138.22,132.0,132.83
2013-10-13,132.82,133.0,127.57,127.58
2013-10-12,127.98,128.0,126.01,127.38
2013-10-11,127.38,127.42,125.93,126.8
2013-10-10,126.8,126.8,124.9,125.79
2013-10-09,125.9,127.99,122.3,124.5
2013-10-08,124.13,125.17,122.17,123.5
2013-10-07,123.5,124.49,120.11,122.49
2013-10-06,122.49,122.49,121.13,121.25
2013-10-05,121.2,122.29,121.11,121.94
2013-10-04,121.94,122.98,116.48,117.62
2013-10-03,117.61,118.79,102.0,103.85
2013-10-02,103.85,127.8,85.0,127.31
2013-10-01,127.33,127.93,125.54,126.25
2013-09-30,126.25,127.53,122.77,127.0
2013-09-29,127.01,128.8,126.08,126.5
2013-09-28,126.54,127.0,124.01,126.95
2013-09-27,126.95,126.96,124.35,124.85
2013-09-26,124.84,124.9,123.0,123.33
2013-09-25,123.25,125.0,123.23,123.75
2013-09-24,123.86,124.01,121.77,122.82
2013-09-23,122.63,123.99,121.54,123.27
2013-09-22,123.23,123.5,122.35,123.38
2013-09-21,123.39,124.1,121.7,122.91
2013-09-20,122.91,126.02,121.16,124.15
2013-09-19,124.18,127.95,123.02,127.0
2013-09-18,127.0,128.0,124.2,126.92
2013-09-17,126.92,127.69,125.47,126.28
2013-09-16,126.27,126.71,124.03,125.36
2013-09-15,125.36,126.25,123.0,124.49
2013-09-14,124.49,128.0,123.05,127.71
2013-09-13,127.71,128.79,125.05,126.38
2013-09-12,126.38,128.5,123.1,127.54
2013-09-11,127.55,127.72,118.0,122.08
2013-09-10,122.07,124.26,120.8,121.68
2013-09-09,121.68,124.13,115.0,118.38
2013-09-08,118.34,120.94,116.0,119.91
2013-09-07,119.93,122.16,115.5,116.55
2013-09-06,116.82,124.54,115.21,122.0
2013-09-05,122.5,127.5,116.07,121.65
2013-09-04,122.7,129.94,115.21,129.2
2013-09-03,129.18,131.0,127.0,129.4
2013-09-02,130.03,132.0,128.52,130.65
2013-09-01,130.66,132.09,126.79,127.9
2013-08-31,128.0,134.95,124.8,124.86
2013-08-30,124.86,126.14,118.04,118.91
2013-08-29,118.51,120.0,117.0,117.91
2013-08-28,117.91,119.63,117.04,117.74
2013-08-27,117.75,118.93,111.76,111.85
2013-08-26,111.88,113.3,110.27,113.12
2013-08-25,113.11,113.28,109.15,109.15
2013-08-24,109.15,110.33,106.64,107.91
2013-08-23,107.65,109.9,104.2,109.12
2013-08-22,109.12,113.02,107.98,111.52
2013-08-21,110.43,114.0,104.56,104.87
2013-08-20,104.87,104.88,100.38,102.85
2013-08-19,102.85,105.16,99.0,99.32
2013-08-18,99.3,99.99,98.41,99.71
2013-08-17,99.71,99.82,97.48,98.26
2013-08-16,98.25,99.0,96.5,98.09
2013-08-15,98.1,100.01,96.68,99.19
2013-08-14,99.19,101.0,97.03,97.74
2013-08-13,98.15,98.19,94.24,95.37
2013-08-12,95.36,96.18,93.31,94.0
2013-08-11,94.09,94.58,93.12,93.51
2013-08-10,93.51,94.25,92.14,92.76
2013-08-09,92.28,95.75,90.0,94.26
2013-08-08,94.27,97.14,91.11,97.09
2013-08-07,97.09,98.32,95.5,97.74
2013-08-06,97.69,98.98,97.07,97.88
2013-08-05,97.81,98.92,96.0,96.38
2013-08-04,96.38,96.61,95.5,95.54
2013-08-03,95.55,97.0,93.98,95.82
2013-08-02,95.85,98.71,93.03,96.63
2013-08-01,96.62,98.44,95.15,97.77
2013-07-31,98.28,101.0,95.0,96.98
2013-07-30,96.57,97.0,92.7,93.45
2013-07-29,93.39,93.5,90.54,92.79
2013-07-28,92.71,94.01,87.9,88.16
2013-07-27,88.16,90.16,87.8,89.97
2013-07-26,89.96,91.77,88.56,90.1
2013-07-25,90.16,90.66,87.08,88.42
2013-07-24,88.42,88.48,85.73,86.88
2013-07-23,86.98,88.88,82.0,85.59
2013-07-22,85.6,87.08,83.0,85.76
2013-07-21,85.81,86.99,84.25,85.02
2013-07-20,85.04,87.07,84.27,86.51
2013-07-19,86.51,88.0,83.21,85.0
2013-07-18,85.28,91.0,77.0,90.96
2013-07-17,90.97,92.37,89.0,91.61
2013-07-16,91.56,93.9,89.09,93.76
2013-07-15,93.78,95.0,88.11,90.02
2013-07-14,90.03,93.0,88.87,91.67
2013-07-13,91.67,92.04,87.15,90.19
2013-07-12,90.17,100.0,86.6,87.81
2013-07-11,87.14,89.96,83.85,86.13
2013-07-10,86.19,86.64,74.81,75.0
2013-07-09,75.01,76.01,70.25,74.0
2013-07-08,74.4,76.94,70.1,73.97
2013-07-07,73.96,73.96,64.5,66.34
2013-07-06,66.34,72.88,63.0,67.13
2013-07-05,66.93,79.4,63.26,79.4
2013-07-04,79.4,83.9,70.06,77.33
2013-07-03,77.01,89.56,75.11,88.04
2013-07-02,88.02,88.5,81.9,83.41
2013-07-01,84.5,90.16,80.94,89.4
2013-06-30,89.53,90.3,88.01,88.83
2013-06-29,88.98,91.61,86.2,89.2
2013-06-28,89.96,97.45,88.01,96.98
2013-06-27,96.32,98.76,96.0,98.75
2013-06-26,98.77,99.98,96.13,97.57
2013-06-25,97.58,101.0,97.47,98.83
2013-06-24,99.2,102.3,95.0,100.4
2013-06-23,100.41,101.45,98.5,100.0
2013-06-22,100.0,103.0,98.55,101.29
2013-06-21,101.8,104.86,90.0,103.0
2013-06-20,102.61,108.0,102.47,105.24
2013-06-19,105.24,107.5,102.0,104.49
2013-06-18,104.5,108.18,99.99,100.39
2013-06-17,100.0,101.47,98.29,98.74
2013-06-16,99.37,101.11,98.0,99.42
2013-06-15,99.42,105.0,96.22,99.01
2013-06-14,99.02,102.95,95.0,101.86
2013-06-13,102.0,108.43,95.0,106.1
2013-06-12,106.55,111.18,105.01,107.35
2013-06-11,107.36,108.0,102.97,104.21
2013-06-10,104.22,107.9,93.1,100.17
2013-06-09,100.17,110.0,90.0,109.11
2013-06-08,109.11,112.46,108.44,110.17
2013-06-07,110.18,119.16,107.0,118.78
2013-06-06,118.78,121.33,118.43,120.98
2013-06-05,121.19,122.74,119.65,120.58
2013-06-04,120.57,123.66,116.32,123.22
2013-06-03,123.22,125.01,117.0,123.35
2013-06-02,123.0,128.8,117.02,128.77
2013-06-01,128.77,128.86,127.09,127.76
2013-05-31,127.91,129.87,125.06,126.78
2013-05-30,126.81,131.0,124.9,130.01
2013-05-29,130.35,130.4,125.53,125.99
2013-05-28,125.92,127.11,123.0,126.2
2013-05-27,126.25,130.6,120.33,130.27
2013-05-26,129.5,130.29,127.97,128.98
2013-05-25,128.97,129.73,126.03,128.7
2013-05-24,128.7,129.94,122.52,123.84
2013-05-23,123.84,123.9,118.36,118.45
2013-05-22,119.11,119.48,117.0,117.25
2013-05-21,117.5,118.56,116.9,117.81
2013-05-20,116.55,118.94,114.03,117.27
2013-05-19,116.38,118.98,114.1,118.49
2013-05-18,118.49,118.55,115.99,117.51
2013-05-17,116.73,118.16,112.82,113.36
2013-05-16,113.35,113.35,108.35,108.96
2013-05-15,108.95,113.0,101.72,107.0
2013-05-14,107.0,117.9,103.5,115.98
2013-05-13,115.99,117.48,113.55,115.05
2013-05-12,114.5,117.86,113.0,115.58
2013-05-11,115.04,118.5,112.95,117.9
2013-05-10,117.9,119.98,109.2,111.96
2013-05-09,111.96,113.95,109.0,113.16
2013-05-08,113.16,116.29,109.41,110.92
2013-05-07,110.0,112.95,98.77,112.67
2013-05-06,112.71,123.97,105.0,116.9
2013-05-05,116.57,118.76,106.5,112.89
2013-05-04,112.62,115.64,94.0,98.08
2013-05-03,98.08,108.0,81.5,107.02
2013-05-02,106.81,127.24,93.01,116.75
2013-05-01,116.75,140.3,104.9,139.87
2013-04-30,139.88,144.99,133.89,143.32
2013-04-29,143.31,151.65,123.96,135.31
2013-04-28,135.28,148.18,121.57,128.8
2013-04-27,128.8,148.61,125.76,137.3
2013-04-26,137.3,142.53,126.68,141.9
2013-04-25,141.9,170.28,123.2,150.0
2013-04-24,149.0,161.0,134.98,137.3
2013-04-23,137.29,138.87,121.12,123.73
2013-04-22,123.74,125.01,116.0,118.91
2013-04-21,118.81,129.0,101.0,126.55
2013-04-20,126.55,129.79,114.27,118.11
2013-04-19,117.71,140.2,100.0,109.3
2013-04-18,109.3,111.23,78.92,89.98
2013-04-17,89.98,101.12,60.0,67.85
2013-04-16,68.09,82.0,49.8,73.99
2013-04-15,74.0,99.8,60.0,91.79
2013-04-14,91.11,99.99,81.94,90.44
2013-04-13,91.64,119.0,85.0,109.9
2013-04-12,109.99,112.0,45.0,81.02
2013-04-11,83.4,179.0,50.0,162.0
2013-04-10,162.0,259.34,70.0,228.94
2013-04-09,229.0,235.29,164.34,185.6
2013-04-08,185.6,198.0,162.0,164.97
2013-04-07,164.97,165.1,140.65,141.0
2013-04-06,141.0,150.03,138.5,141.8
2013-04-05,141.8,200.0,127.09,134.67
2013-04-04,135.0,150.0,119.0,133.87
2013-04-03,133.78,158.41,110.0,116.0
2013-04-02,116.0,116.0,100.1,103.73
2013-04-01,104.7,106.5,93.7,95.5
2013-03-31,96.15,96.15,92.12,92.12
2013-03-30,92.11,95.0,89.31,90.49
2013-03-29,90.0,94.0,84.0,88.96
2013-03-28,88.52,97.0,80.0,89.4
2013-03-27,89.3,89.99,78.75,79.81
2013-03-26,79.81,100.0,74.3,74.3
2013-03-25,75.11,80.0,69.25,70.22
2013-03-24,70.22,71.0,63.36,64.37
2013-03-23,63.9,72.0,50.09,68.81
2013-03-22,69.9,74.47,65.0,70.87
2013-03-21,72.23,76.91,64.61,65.13
2013-03-20,64.2,67.99,58.86,59.46
2013-03-19,59.41,60.0,48.0,49.87
2013-03-18,50.35,51.1,46.98,47.24
2013-03-17,47.24,47.24,46.7,46.7
2013-03-16,46.74,47.0,46.58,46.93
2013-03-15,46.9,47.29,46.9,46.95
2013-03-14,46.95,47.97,46.8,46.99
2013-03-13,46.99,47.09,44.2,44.29
2013-03-12,44.84,48.25,36.0,48.15
2013-03-11,48.25,48.38,45.6,45.97
2013-03-10,45.29,47.0,45.0,45.76
2013-03-09,46.0,46.0,42.0,43.77
2013-03-08,43.76,44.37,40.56,41.68
2013-03-07,41.68,46.0,33.0,42.31
2013-03-06,42.32,49.17,40.66,40.66
2013-03-05,40.75,41.0,36.53,36.56
2013-03-04,36.52,37.0,34.24,34.33
2013-03-03,34.33,34.34,33.91,34.29
2013-03-02,34.16,34.77,33.6,34.55
2013-03-01,34.55,34.75,33.25,33.53
2013-02-28,33.53,34.42,31.31,31.31
2013-02-27,31.31,31.77,30.45,30.86
2013-02-26,31.1,32.0,29.85,30.43
2013-02-25,30.43,30.49,29.78,29.79
2013-02-24,29.78,30.37,29.08,29.55
2013-02-23,29.54,30.44,27.67,30.37
2013-02-22,30.4,31.49,29.9,29.96
2013-02-21,30.0,30.14,29.6,30.0
2013-02-20,30.0,30.07,29.21,29.39
2013-02-19,29.39,29.5,26.7,26.92
2013-02-18,26.92,27.0,26.29,26.81
2013-02-17,26.98,27.5,25.25,27.36
2013-02-16,27.5,27.58,26.71,27.43
2013-02-15,27.0,27.56,26.72,27.41
2013-02-14,27.4,27.5,22.42,25.0
2013-02-13,25.0,25.97,25.0,25.33
2013-02-12,25.47,25.85,23.87,23.94
2013-02-11,23.94,23.94,23.16,23.74
2013-02-10,23.7,23.8,22.85,23.46
2013-02-09,23.14,23.5,22.24,22.4
2013-02-08,22.45,22.63,21.81,21.95
2013-02-07,21.71,21.96,20.9,20.91
2013-02-06,20.91,20.99,20.33,20.56
2013-02-05,20.5,20.69,20.08,20.3
2013-02-04,20.3,20.7,19.9,20.55
2013-02-03,20.29,20.59,19.57,19.76
2013-02-02,19.82,20.53,19.5,20.35
2013-02-01,20.35,20.9,20.04,20.3
2013-01-31,20.46,21.0,19.27,19.45
2013-01-30,19.45,19.47,18.85,19.46
2013-01-29,19.35,19.85,18.53,18.6
2013-01-28,18.67,18.74,17.48,17.6
2013-01-27,17.6,17.6,17.08,17.49
2013-01-26,17.49,17.49,16.67,17.3
2013-01-25,17.49,17.72,16.12,17.15
2013-01-24,17.29,19.2,16.0,17.5
2013-01-23,17.5,17.6,16.86,17.5
2013-01-22,17.35,17.6,16.45,16.53
2013-01-21,16.52,16.98,15.45,15.62
2013-01-20,15.5,15.69,15.38,15.48
2013-01-19,15.38,15.65,15.32,15.52
2013-01-18,15.57,15.7,15.17,15.34
2013-01-17,15.36,15.47,14.45,14.53
2013-01-16,14.53,14.65,14.01,14.15
2013-01-15,14.2,14.32,13.88,14.1
2013-01-14,14.1,14.1,13.5,13.65
2013-01-13,13.64,14.03,13.54,13.94
2013-01-12,13.89,14.07,13.84,14.02
2013-01-11,14.0,14.1,13.85,14.0
2013-01-10,14.0,14.19,13.5,13.67
2013-01-09,13.58,13.65,13.18,13.51
2013-01-08,13.5,13.5,13.05,13.2
2013-01-07,13.2,13.2,13.04,13.1
2013-01-06,13.15,13.15,13.06,13.11
2013-01-05,13.15,13.19,13.03,13.19
2013-01-04,13.19,13.24,12.84,13.12
2013-01-03,13.19,13.26,12.96,13.09
2013-01-02,13.09,13.19,12.98,13.12
2013-01-01,13.22,13.24,12.77,13.24
2012-12-31,13.24,13.29,13.05,13.2
2012-12-30,13.2,13.29,13.1,13.13
2012-12-29,13.22,13.28,13.11,13.18
2012-12-28,13.18,13.29,13.01,13.19
2012-12-27,13.2,13.25,12.91,13.18
2012-12-26,13.18,13.19,13.01,13.09
2012-12-25,13.24,13.25,13.09,13.23
2012-12-24,13.23,13.24,13.01,13.11
2012-12-23,13.14,13.29,13.04,13.2
2012-12-22,13.2,13.37,13.11,13.28
2012-12-21,13.2,13.41,13.2,13.38
2012-12-20,13.35,13.44,13.14,13.27
2012-12-19,13.4,13.4,13.0,13.13
2012-12-18,13.13,13.62,12.75,13.3
2012-12-17,13.2,13.29,12.85,13.28
2012-12-16,13.27,13.44,13.27,13.38
2012-12-15,13.38,13.57,13.28,13.51
2012-12-14,13.51,13.94,13.38,13.51
2012-12-13,13.52,13.52,13.05,13.49
2012-12-12,13.49,13.49,13.23,13.39
2012-12-11,13.35,13.41,13.13,13.13
2012-12-10,13.3,13.4,13.03,13.3
2012-12-09,13.29,13.36,13.1,13.35
2012-12-08,13.36,13.37,13.3,13.3
2012-12-07,13.37,13.48,13.11,13.34
2012-12-06,13.45,13.59,13.02,13.2
2012-12-05,13.2,13.43,12.63,12.86
2012-12-04,12.59,13.01,12.42,12.5
2012-12-03,12.6,12.6,12.32,12.46
2012-12-02,12.42,12.46,12.24,12.44
2012-12-01,12.34,12.46,12.31,12.39
2012-11-30,12.43,12.45,12.2,12.35
2012-11-29,12.37,12.41,12.1,12.22
2012-11-28,12.22,12.74,11.93,12.01
2012-11-27,12.07,12.23,11.75,12.2
2012-11-26,12.2,12.4,12.11,12.32
2012-11-25,12.31,12.35,12.2,12.29
2012-11-24,12.25,12.29,12.06,12.16
2012-11-23,12.16,12.16,11.66,11.86
2012-11-22,11.88,12.12,11.55,11.67
2012-11-21,11.67,11.67,11.34,11.64
2012-11-20,11.65,11.69,11.44,11.6
2012-11-19,11.65,11.65,11.03,11.51
2012-11-18,11.51,11.65,11.32,11.56
2012-11-17,11.57,11.65,11.45,11.48
2012-11-16,11.46,11.6,10.96,11.05
2012-11-15,11.05,11.05,10.81,10.98
2012-11-14,10.97,10.98,10.74,10.87
2012-11-13,10.87,10.99,10.76,10.92
2012-11-12,10.87,10.92,10.72,10.78
2012-11-11,10.82,10.85,10.64,10.82
2012-11-10,10.81,10.87,10.63,10.8
2012-11-09,10.8,10.84,10.61,10.69
2012-11-08,10.81,10.83,10.25,10.65
2012-11-07,10.8,10.84,10.45,10.68
2012-11-06,10.74,10.8,10.51,10.78
2012-11-05,10.78,10.8,10.5,10.63
2012-11-04,10.64,10.68,10.4,10.67
2012-11-03,10.66,10.69,10.41,10.54
2012-11-02,10.67,10.96,10.45,10.85
2012-11-01,10.85,11.05,10.63,11.0
2012-10-31,11.0,11.0,10.66,10.79
2012-10-30,10.8,10.81,10.43,10.8
2012-10-29,10.8,10.8,10.32,10.67
2012-10-28,10.54,10.75,10.3,10.35
2012-10-27,10.43,10.75,9.5,10.0
2012-10-26,10.0,10.84,9.68,10.46
2012-10-25,10.55,11.39,10.4,11.39
2012-10-24,11.4,11.62,11.01,11.38
2012-10-23,11.58,11.7,11.25,11.5
2012-10-22,11.49,11.57,11.27,11.54
2012-10-21,11.32,11.68,11.29,11.6
2012-10-20,11.6,11.7,11.53,11.65
2012-10-19,11.67,11.84,11.5,11.75
2012-10-18,11.8,11.9,11.55,11.9
2012-10-17,11.88,11.97,11.15,11.79
2012-10-16,11.92,11.94,11.17,11.8
2012-10-15,11.66,11.84,11.03,11.78
2012-10-14,11.79,11.9,11.79,11.85
2012-10-13,11.85,12.0,11.81,11.9
2012-10-12,11.9,12.1,11.81,11.95
2012-10-11,12.09,12.13,11.58,12.1
2012-10-10,12.24,12.25,11.79,11.85
2012-10-09,11.99,12.26,11.52,11.62
2012-10-08,11.62,11.99,10.42,11.7
2012-10-07,11.71,12.45,11.52,12.39
2012-10-06,12.39,12.6,12.06,12.51
2012-10-05,12.5,12.7,11.5,12.61
2012-10-04,12.57,12.9,12.51,12.9
2012-10-03,12.9,12.99,12.45,12.63
2012-10-02,12.64,12.7,12.14,12.2
2012-10-01,12.14,12.27,11.6,12.21
2012-09-30,12.22,12.28,12.17,12.2
2012-09-29,12.28,12.28,12.12,12.28
2012-09-28,12.28,12.28,11.53,12.21
2012-09-27,12.22,12.38,11.84,12.2
2012-09-26,12.2,12.2,11.53,11.8
2012-09-25,11.75,12.18,11.56,11.9
2012-09-24,11.9,11.99,11.69,11.99
2012-09-23,11.99,12.11,11.79,12.11
2012-09-22,11.97,12.25,11.97,12.14
2012-09-21,12.19,12.35,12.01,12.29
2012-09-20,12.28,12.66,12.28,12.44
2012-09-19,12.32,12.5,11.9,11.9
2012-09-18,11.91,12.28,11.67,11.85
2012-09-17,11.85,11.88,11.58,11.75
2012-09-16,11.75,11.8,11.53,11.63
2012-09-15,11.63,11.65,11.35,11.6
2012-09-14,11.5,11.7,11.05,11.26
2012-09-13,11.3,11.42,10.98,11.17
2012-09-12,11.14,11.14,10.75,11.04
2012-09-11,11.04,11.04,10.38,10.95
2012-09-10,10.95,11.08,10.74,10.85
2012-09-09,10.98,11.04,10.84,10.97
2012-09-08,10.97,11.11,10.3,10.98
2012-09-07,11.03,11.1,10.83,11.03
2012-09-06,11.02,11.15,10.68,10.9
2012-09-05,10.99,10.99,10.12,10.38
2012-09-04,10.36,10.5,10.14,10.36
2012-09-03,10.55,10.55,9.95,10.17
2012-09-02,10.18,10.18,9.49,10.07
2012-09-01,9.91,10.2,9.85,10.2
2012-08-31,10.16,10.8,9.69,10.65
2012-08-30,10.65,10.91,10.51,10.81
2012-08-29,10.78,11.05,10.49,11.0
2012-08-28,11.0,11.21,10.63,10.9
2012-08-27,10.78,11.93,10.31,10.31
2012-08-26,10.31,10.62,10.2,10.57
2012-08-25,10.57,10.58,10.14,10.45
2012-08-24,10.37,10.51,9.83,10.03
2012-08-23,10.02,10.19,9.78,9.96
2012-08-22,9.96,10.71,9.75,9.99
2012-08-21,10.18,10.51,9.53,9.79
2012-08-20,10.05,10.33,7.86,8.09
2012-08-19,8.06,11.86,7.1,11.86
2012-08-18,11.54,12.99,11.11,12.64
2012-08-17,12.5,16.41,11.5,13.49
2012-08-16,13.42,13.5,12.75,13.14
2012-08-15,13.01,13.2,12.13,12.13
2012-08-14,12.25,12.3,11.81,11.9
2012-08-13,11.89,11.98,11.4,11.42
2012-08-12,11.49,11.69,11.34,11.4
2012-08-11,11.38,11.4,11.25,11.32
2012-08-10,11.32,11.5,10.9,11.0
2012-08-09,11.0,12.49,10.79,11.0
2012-08-08,10.99,11.04,10.7,10.75
2012-08-07,10.75,10.87,10.72,10.86
2012-08-06,10.84,10.99,10.43,10.71
2012-08-05,10.71,10.93,10.29,10.93
2012-08-04,10.51,11.2,10.5,10.96
2012-08-03,10.79,12.0,10.1,10.4
2012-08-02,10.44,10.52,9.4,9.45
2012-08-01,9.45,9.5,8.9,9.28
2012-07-31,9.28,9.28,8.92,9.0
